tracked_root,model,region,artifact,section,page_key,file_name,relative_path,change_type,insertions,deletions,old_path,new_path,from_ref,to_ref
docs/_review/JE-1000F/US,JE-1000F,US,review,page,02_whats_in_the_box,02_whats_in_the_box.rst,page/02_whats_in_the_box.rst,M,1,1,,docs/_review/JE-1000F/US/page/02_whats_in_the_box.rst,HEAD~1,HEAD
